id,type,osmid,name,Correct,Wrong,Non-verifiable
http://www.worldkg.org/resource/5746527734,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/5746527734,Musée fantastique de la Bête du Gévaudan,yes,,
http://www.worldkg.org/resource/1177033341,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/1177033341,August-Becker-Museum,yes,,
http://www.worldkg.org/resource/1610096548,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/1610096548,Honiton Museum,yes,,
http://www.worldkg.org/resource/6964917095,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/6964917095,Musée de la céramique,yes,,
http://www.worldkg.org/resource/738221444,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/738221444,Haus der Natur,yes,,
http://www.worldkg.org/resource/1908310144,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/1908310144,Meissener Porzellanmanufaktur,yes,,
http://www.worldkg.org/resource/678967542,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/678967542,Lynmouth Flood Memorial Hall,yes,,
http://www.worldkg.org/resource/3227729995,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/3227729995,Stadtmuseum,yes,,
http://www.worldkg.org/resource/2624213943,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/2624213943,The Royal Berkshire Medical Museum,yes,,
http://www.worldkg.org/resource/1797725010,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/1797725010,Galería de Arte San Cayetano 3,yes,,
http://www.worldkg.org/resource/969140682,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/969140682,Musée des Vins de Touraine,yes,,
http://www.worldkg.org/resource/7530850831,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/7530850831,Buschhüterhaus,yes,,
http://www.worldkg.org/resource/4709994304,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/4709994304,Heimatmuseum,yes,,
http://www.worldkg.org/resource/1689372436,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/1689372436,Maison de l'Eau et des Énergies,,,Non-verifiable
http://www.worldkg.org/resource/2335002264,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/2335002264,Kicklinger Mühle,yes,,
http://www.worldkg.org/resource/3509638044,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/3509638044,Musée Archéologique Départemental,yes,,
http://www.worldkg.org/resource/770767639,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/770767639,Apothekenmuseum,yes,,
http://www.worldkg.org/resource/288561230,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/288561230,Silcher Museum,yes,,
http://www.worldkg.org/resource/777398841,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/777398841,Museo Árabe de Yusuf al Burch,yes,,
http://www.worldkg.org/resource/836867663,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/836867663,Museum für Wattenfischerei,yes,,
http://www.worldkg.org/resource/2466649603,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/2466649603,Museum Pumpwerk Teuringshofen,yes,,
http://www.worldkg.org/resource/6236314792,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/6236314792,Haxahüs – La maison des sorcières,yes,,
http://www.worldkg.org/resource/1851741845,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/1851741845,Musée d'Art moderne et contemporain,yes,,
http://www.worldkg.org/resource/799232960,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/799232960,Jean-Paul-Museum Joditz,yes,,
http://www.worldkg.org/resource/4221738693,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/4221738693,Museo Catedralicio,yes,,
http://www.worldkg.org/resource/4078472670,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/4078472670,Maison Vauban,yes,,
http://www.worldkg.org/resource/4333577133,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/4333577133,Kulturquartier Mecklenburg-Strelitz,yes,,
http://www.worldkg.org/resource/840612591,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/840612591,Modellbahnmuseum,yes,,
http://www.worldkg.org/resource/4747029532,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/4747029532,Hartware MedienKunstVerein (HMKV),yes,,
http://www.worldkg.org/resource/6603177386,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/6603177386,Fábrica de chocolate Marugán,yes,,
http://www.worldkg.org/resource/3589818881,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/3589818881,Bauernhofmuseum Reinthal,yes,,
http://www.worldkg.org/resource/6980907899,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/6980907899,Deutsches Bratwurstmuseum (in Bau),yes,,
http://www.worldkg.org/resource/3525138541,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/3525138541,Museo de la Real Fábrica de Cristales,yes,,
http://www.worldkg.org/resource/2085182296,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/2085182296,Ausstellung des Militärhistorischen Museums der Bundeswehr,yes,,
http://www.worldkg.org/resource/1638998690,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/1638998690,Wiltshire Heritage Museum,yes,,
http://www.worldkg.org/resource/1248372485,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/1248372485,Hans-Grade-Museum,yes,,
http://www.worldkg.org/resource/5030030344,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/5030030344,La Grange aux Arts,yes,,
http://www.worldkg.org/resource/1192599676,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/1192599676,Weltkriegsbunker,,,Non-verifiable
http://www.worldkg.org/resource/1766211897,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/1766211897,Töpfereimuseum,yes,,
http://www.worldkg.org/resource/2327864411,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/2327864411,Zehntscheuer Balingen,yes,,
http://www.worldkg.org/resource/7908146870,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/7908146870,Stadtgeschichtliches Museum,yes,,
http://www.worldkg.org/resource/1767764827,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/1767764827,Altes Haus Lütte,,,Non-verifiable
http://www.worldkg.org/resource/1707726699,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/1707726699,Museums Kasse Burg Linn,yes,,
http://www.worldkg.org/resource/1167810713,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/1167810713,Casa natal de Santa Catalina Thomàs,,,Non-verifiable
http://www.worldkg.org/resource/310190537,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/310190537,Bergbau- und Salzmuseum,yes,,
http://www.worldkg.org/resource/464736868,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/464736868,Museum für Schifffahrt und Torfabbau,yes,,
http://www.worldkg.org/resource/5174226825,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/5174226825,Musée de la Regence,yes,,
http://www.worldkg.org/resource/288706997,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/288706997,Cole Museum of Zoology,yes,,
http://www.worldkg.org/resource/1492440334,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/1492440334,Manchester United Museum,yes,,
http://www.worldkg.org/resource/3392490136,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/3392490136,Musée archéologique de Banassac,yes,,
http://www.worldkg.org/resource/1797725005,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/1797725005,Galería Sala 8,yes,,
http://www.worldkg.org/resource/1182521804,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/1182521804,Musée du Train,yes,,
http://www.worldkg.org/resource/3861006065,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/3861006065,Im Güldenen Arm,yes,,
http://www.worldkg.org/resource/4260551062,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/4260551062,Museo de la Necropolis Romana,yes,,
http://www.worldkg.org/resource/1771695458,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/1771695458,Besenmuseum,yes,,
http://www.worldkg.org/resource/4839834922,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/4839834922,La cisterna,,no,
http://www.worldkg.org/resource/5865212191,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/5865212191,Museum Nordenham,yes,,
http://www.worldkg.org/resource/6958049013,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/6958049013,Passé et Traditions,yes,,
http://www.worldkg.org/resource/2275426723,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/2275426723,Molí d'Oli,yes,,
http://www.worldkg.org/resource/770100783,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/770100783,Dinotherium Museum,yes,,
http://www.worldkg.org/resource/1415786113,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/1415786113,Stadtmuseum Hoyerswerda,yes,,
http://www.worldkg.org/resource/3182652299,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/3182652299,Ornavik,yes,,
http://www.worldkg.org/resource/322482610,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/322482610,Naturkundemuseum,yes,,
http://www.worldkg.org/resource/5308301923,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/5308301923,Athletic Club Museoa,yes,,
http://www.worldkg.org/resource/2655686265,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/2655686265,Lutherstube,yes,,
http://www.worldkg.org/resource/6968889895,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/6968889895,Reial Monestir de Santa Maria de Pedralbes,yes,,
http://www.worldkg.org/resource/6795990385,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/6795990385,Musée vauban,yes,,
http://www.worldkg.org/resource/2391552625,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/2391552625,Musée des Arts et Traditions Populaires,yes,,
http://www.worldkg.org/resource/287609408,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/287609408,Heimat- und Torfmuseum,yes,,
http://www.worldkg.org/resource/1483912645,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/1483912645,Landwirtschaftliches Museum Sonnekalb,yes,,
http://www.worldkg.org/resource/6436104050,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/6436104050,Hameau Dubœuf - Le centre de vinification,yes,,
http://www.worldkg.org/resource/1623559455,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/1623559455,Musée d'Art Contemporain,yes,,
http://www.worldkg.org/resource/4294321113,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/4294321113,Musselburgh Museum,yes,,
http://www.worldkg.org/resource/5511500972,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/5511500972,La Cotorra,,no,
http://www.worldkg.org/resource/1074571594,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/1074571594,Musée de l'Automate,yes,,
http://www.worldkg.org/resource/8709212454,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/8709212454,Musée Traditions et Savoir-Faire,yes,,
http://www.worldkg.org/resource/5023007054,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/5023007054,Heimat und Waffenmuseum,yes,,
http://www.worldkg.org/resource/6771134896,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/6771134896,Musée Archéologique,yes,,
http://www.worldkg.org/resource/3789386314,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/3789386314,Museu d'Etnografia,yes,,
http://www.worldkg.org/resource/1407196758,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/1407196758,Museo Teresiano,yes,,
http://www.worldkg.org/resource/5225531140,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/5225531140,Museum Zurholt,yes,,
http://www.worldkg.org/resource/4389468498,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/4389468498,Ausstellungskabinett der Leopoldina,yes,,
http://www.worldkg.org/resource/2264237847,http://www.worldkg.org/schema/Museum,https://www.openstreetmap.org/node/2264237847,Museum Bautzen,yes,,
